UserID,ProductID,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
A3I1C8WM8DLSMM,B00434VS7S,B00GDXVOX0,B0046T4W14,B00F7IFOTC,B004KJE8FK,B0080BRSTM
A3I1C8WM8DLSMM,B004XLFP9S,B008Y45VMQ,B0040T6HHC,B004443GHM,B00FMJ93I4,B004HH1MR2
A3I1C8WM8DLSMM,B004WPHR82,B00BF7COFQ,B00BW9FXUU,B008BLN1ZG,B002WAKPWE,B00BK7KQ56
A3I1C8WM8DLSMM,B0046SN5UO,B0046W0QDE,B004ATMPE6,B004J5KADE,B004ZMC2UU,B004DUMR9U
A3I1C8WM8DLSMM,B004CHOOMM,B004GL4V40,B00CCIKJT0,B00FXKEO3Q,B003CIS2FC,B00B5SHO2I
A3I1C8WM8DLSMM,B004FRH8AE,B0087A90TC,B0042IKI8U,B000FIMMJO,B00B7SV4KY,B00B7YWM5Y
A3I1C8WM8DLSMM,B004ZJD3JW,B008NEZ6B8,B0082AMFNK,B00BAXQ5J6,B001L2DGA2,B0088I92JQ
A3I1C8WM8DLSMM,B004DKHAZ6,B004EPV7TK,B004WGN6A4,B00658HWOI,B004Y9OQ4O,B0043L1MI6
A3I1C8WM8DLSMM,B004D2WX3I,B00FQW8COI,B000DN6IBY,B00B9FWJSQ,B0081SK5LC,B000Z8WXIO
A3I1C8WM8DLSMM,B004YSH002,B00B9FWJSQ,B00889O3F8,B008LRRQNS,B008I59VH2,B0040NK2I8
A3I1C8WM8DLSMM,B004CGDIWK,B004DN79T0,B00BQ9G3FK,B004LMD0SW,B004CHYI5A,B0047M0XS6
A3I1C8WM8DLSMM,B004U403XQ,B004N95KT0,B007UDU77G,B008S7EZF8,B004TS1HGU,B00BGSPRWG
A3I1C8WM8DLSMM,B004FN0TAE,B008JTX57O,B005FOF894,B0080PJT6I,B0086RF7R0,B008DHWSIO
A3I1C8WM8DLSMM,B0041O5Z7Y,B004V9SRPG,B00487FRI6,B008DHWSIO,B0047YISRM,B004SMNKG2
A3I1C8WM8DLSMM,B004E3E7R6,B004570L58,B0089TTAD2,B004AJQ15U,B008VXYWV6,B0048D9R0E
A3I1C8WM8DLSMM,B004WZ8OE8,B009WK7FLG,B004UGPCMQ,B004J948U6,B004JHI8SQ,B008H1RQX8
A3I1C8WM8DLSMM,B004BR09TU,B0087VW6BK,B004FN0TAE,B0041F1D3S,B0045DDSVQ,B0042IOBLA
A3I1C8WM8DLSMM,B004SIKHOY,B004X7MTKA,B0049XEE6U,B004BJX3TQ,B00BVUNZUU,B008QNP904
A3I1C8WM8DLSMM,B0048BPFAM,B0018P9980,B0042IQE60,B004RKVXXM,B008J6KEF8,B0087BAETG
A3I1C8WM8DLSMM,B004X6UE9O,B00EPMUCMK,B0087J3OLS,B00825QW34,B00A55UZXW,B005LEU5BO
A3I1C8WM8DLSMM,B004OA4FCQ,B004DOUOI2,B0041S3LTE,B004AQR53K,B00BIXG5FW,B004PRTNFC
A3I1C8WM8DLSMM,B004570L58,B004CKF3YW,B004FRCS9U,B00B6K4OPK,B00551B9JA,B00BOX0K0M
A3I1C8WM8DLSMM,B004YLCE2S,B0044YDQE0,B00FGMZI0E,B00433SN3G,B006JPCA7G,B0053HCBJS
A3I1C8WM8DLSMM,B004HH1MR2,B00GHVQLLI,B008KK3D10,B004DOUOI2,B00BJCHMBI,B004N627KS
A3I1C8WM8DLSMM,B0044R5M2Q,B00F0WRH2M,B00F11MK4C,B004ZJD3JW,B004CKMFUW,B000815I8U
A3I1C8WM8DLSMM,B004AQFE0Q,B00430E482,B008IEMOFY,B00FLP0VBW,B0043L1MI6,B00FL3BQJ0
A3I1C8WM8DLSMM,B004561I74,B004UCSIU8,B004WE7MC4,B004XMJRBE,B004G19HNU,B004VG3DOE
A3I1C8WM8DLSMM,B00487FRI6,B0047KTWGW,B001Y1F0HW,B0047ID5GW,B009IAF81O,B0098JQCV0
A3I1C8WM8DLSMM,B004CKF3YW,B008GVR0VW,B004QPIQN8,B004DELEN6,B00FSA8VQ2,B0088NY2PA
A3I1C8WM8DLSMM,B004G6N82Q,B008TUFBYI,B00477AQHY,B004Z9OXP0,B00FLZDTD4,B001DXNOOW
A3I1C8WM8DLSMM,B00474N0TI,B0047EGPNG,B004NNM800,B00BH8MQKQ,B00EXPNFQO,B00BQ9G3FK
A3I1C8WM8DLSMM,B004L11TD6,B004TD6350,B00FV10GF2,B004FRCS9U,B004TL0UB0,B004HKAXNI
A3I1C8WM8DLSMM,B004575KQ8,B00825QW34,B00BJCHMBI,B0041F1D3S,B00430JEWI,B00FEXK16G
A3I1C8WM8DLSMM,B00430JEWI,B004EQC3NI,B008H2FTR2,B00B2FMEE2,B004TD6350,B0042APOWI
A3I1C8WM8DLSMM,B0043GOHTW,B0045JPS90,B008UO7SGC,B0083DPNIA,B004CHOOMM,B005RFOJT6
A3I1C8WM8DLSMM,B004YD4PVY,B00BTL8Z0G,B0080E40A4,B008WYHKUO,B004KO8ZQS,B0081HGDGE
A3I1C8WM8DLSMM,B004RITHAU,B004DELEN6,B007LNTUV4,B00414X4QI,B004Q7LFCK,B000RPXHHG
A3I1C8WM8DLSMM,B00414X4QI,B00FIJG5I4,B00B0T4088,B004FN0TAE,B007L5XQ9Y,B008IU3CMW
A3I1C8WM8DLSMM,B004IHEI1S,B008S22DAW,B004SX6AYU,B004J948U6,B00B1NKV22,B00F3Z39R8
A3I1C8WM8DLSMM,B004X6AOVM,B00BJ6VAQW,B0084KKBGQ,B004NIXPAM,B00BPH47DS,B0087A90TC
A3I1C8WM8DLSMM,B004MNQIMU,B00BKBW6N2,B0045DOESM,B004I41VUW,B008K5RJLA,B004Y9OQ4O
A3I1C8WM8DLSMM,B0057ODG6Y,B006P5LLWA,B008BLN1ZG,B000MVDIQ0,B00B7YWM5Y,B008L0LPE6
A3I1C8WM8DLSMM,B0058TV05M,B00487WO7I,B00DQYCNF2,B008Z9B1V0,B00B7SV4KY,B0078IOE86
A3I1C8WM8DLSMM,B005ADR7D0,B006T29V6C,B005TYUCG4,B006BIJ6XC,B006P25SJ0,B0080CBLLC
A3I1C8WM8DLSMM,B005RUYQZI,B008K4YA9K,B005TAXENQ,B00D13I18G,B006RCK3MU,B005DNS9UM
A3I1C8WM8DLSMM,B005GRQRAO,B0087A90TC,B00D8X0HMC,B0057Q9XI2,B0054ED0AO,B008D5Q3MS
A3I1C8WM8DLSMM,B005VI9P98,B006BIJ6XC,B006EYCWB6,B0057GV5WO,B005SN3I4O,B000A3949K
A3I1C8WM8DLSMM,B005PFGB58,B008GUK83U,B006WFUH64,B00D0Y4G9O,B008W6ZU7W,B008D6YZXG
A3I1C8WM8DLSMM,B0051QGK52,B00DX7UI2M,B005LEU5BO,B006VCOYLW,B008NEZ6B8,B005I299B6
A3I1C8WM8DLSMM,B005VCOWAG,B005ZKNLDI,B008O4R47G,B0015HOG0C,B005KWYY0U,B004MDOQX8
A3I1C8WM8DLSMM,B005HNF0LO,B00DKXXDDA,B006J6YTWY,B000F7FMKG,B008XI4X4U,B005HFH0YC
A3I1C8WM8DLSMM,B005GXTI22,B008K6C5YK,B0055AZZ9G,B006RAF0NY,B00DA38C3G,B0087VW6BK
A3I1C8WM8DLSMM,B005Y8IZUU,B00588SA74,B006NAE71E,B000VHIS38,B006FTFDIE,B005GXTI22
A3I1C8WM8DLSMM,B0059I6RGY,B00G9K3GEC,B008BYTG8E,B005HNF0LO,B000816CG2,B00DYBI89M
A3I1C8WM8DLSMM,B005J9C39S,B009A4CWTY,B0017KCZWI,B008A3RRKK,B005AAVNQU,B00865MW8O
A3I1C8WM8DLSMM,B005OB1TU0,B005Y3V2QY,B0047Y1WMK,B008H7TM7A,B005ADR7D0,B0080E7N0S
A3I1C8WM8DLSMM,B0057CL3D4,B006D7Z69E,B005J4YAT4,B008A7Q23Y,B0052AV5KW,B008DHWSIO
A3I1C8WM8DLSMM,B005FNEWAQ,B0057NWYQI,B006JU7SSW,B008F0YBXO,B005Y38CJO,B001F67CLI
A3I1C8WM8DLSMM,B005H0OU18,B0050SPZMK,B0053O6JBW,B0058P3EBO,B005QMVUOM,B005AZ4VDW
A3I1C8WM8DLSMM,B0053ZZM4G,B00774ZOBW,B0033567D8,B0081SK5LC,B00D0Y4G9O,B0082ZK942
A3I1C8WM8DLSMM,B00542NV32,B0081BHTVI,B00DLM7BS8,B0004NMG46,B005KQ653K,B003JPNAPK
A3I1C8WM8DLSMM,B005TYUCG4,B00DERLLB8,B00DP06EMU,B008EYPGAS,B0050L8NZ8,B000CRUA88
A3I1C8WM8DLSMM,B005HRV5RI,B0052NMM0Q,B0080E7N0S,B005SEN20S,B008ROPGLY,B00889O3F8
A3I1C8WM8DLSMM,B0050DU3Q8,B00008ZPGX,B008RMV098,B005X9XVNQ,B00DL3TZFO,B005MM4IHM
A3I1C8WM8DLSMM,B0058LQCZI,B005AKDD7W,B0081SK5LC,B008VXYWV6,B005GXTI22,B0082ZK942
A3I1C8WM8DLSMM,B0053DKXTM,B006JSIA7M,B00DFJSNRA,B008I59VH2,B0058LQCZI,B006P8E368
A3I1C8WM8DLSMM,B005AKDD7W,B005W17NFW,B000ARD9PG,B005UOEQSS,B008YMCOVY,B000AEQQQ8
A3I1C8WM8DLSMM,B005FPDF4I,B008FR36I8,B005AZ4VDW,B0052PZMOM,B009FX5CY2,B00DWXJWJW
A3I1C8WM8DLSMM,B005UUPWI0,B005WPUNTQ,B005RQWPKK,B0063K65NM,B005EK7H2K,B000WCP1YQ
A3I1C8WM8DLSMM,B00578RFZS,B0047PC33Q,B005DOOJ00,B008D5Q3MS,B0055CTRRA,B00DQYCNF2
A3I1C8WM8DLSMM,B005Q311OK,B00DSTBM6G,B006IV37KK,B0053HCBJS,B008TWHASG,B0053B1VW2
A3I1C8WM8DLSMM,B00558OPC6,B008TOZ6K8,B00DLVRPJY,B005TK9TT4,B006YUIWBE,B0069VY7RG
A3I1C8WM8DLSMM,B005AHKY0O,B00DPWZFS2,B0060PBNNC,B00EAM54SC,B005SDWP3O,B00DX7UI2M
A3I1C8WM8DLSMM,B0057MTC5A,B0058LQCZI,B008P8EY4C,B0047F8VKU,B005GCCVLS,B008B8SZPA
A3I1C8WM8DLSMM,B005MTDV82,B008S22DAW,B004MEXF7K,B005R6AFD4,B005AKQYTG,B008TWHASG
A3I1C8WM8DLSMM,B005QI5DZI,B005XGJLBK,B0052ZKG4I,B0081L193M,B0087HRNQC,B00DXGIPTG
A3I1C8WM8DLSMM,B005Z45AU6,B006TL4QMM,B004K65D4S,B006JOJSAO,B0051HANVI,B005EK7H2K
A3I1C8WM8DLSMM,B0055CTRRA,B00DHCO77U,B0057TG6AC,B006ETTBHY,B001IMTDRK,B0052ROF34
A3I1C8WM8DLSMM,B005I03JSM,B005493ZJA,B003IT15K4,B0089PUEFO,B00DWGIURY,B00HYQ39G0
A3I1C8WM8DLSMM,B005OSQEAS,B008AZU1CE,B003O4UI2Y,B0058W0S1Q,B006L8KRXA,B008CHYSAQ
A3I1C8WM8DLSMM,B005UNZYM6,B00596Z0MS,B008JA6RSW,B008FUCH6M,B0056I4AZ2,B008S22DAW
A3I1C8WM8DLSMM,B0055LH6TW,B005OOYM10,B00DJLZIC2,B0061GKSDQ,B00DP2AIB6,B005XGJLBK
A3I1C8WM8DLSMM,B005KEXACQ,B0086L0JHY,B00883VAUK,B008KNLAGM,B0087N5ZDO,B00DSB996Y
A3I1C8WM8DLSMM,B005KPDVOW,B00558OPC6,B006QOH9VC,B006L404KU,B004NQDU5E,B0055IGTUM
A3I1C8WM8DLSMM,B005WPUNTQ,B006S97QGS,B00BH5UY3A,B005PFGB58,B005QI5DZI,B006IKHOBO
A3I1C8WM8DLSMM,B005LUPV1W,B0087N5ZDO,B006WCPNG6,B005GM8MKW,B00864W7FS,B00D13I18G
A3I1C8WM8DLSMM,B005W6PNM2,B008H2FTR2,B005T44LES,B00634K41W,B00AJZPPTM,B006TWUXVO
A3I1C8WM8DLSMM,B005JRWR1O,B004Z3WGNC,B008QC2X4K,B0083WMRAI,B006VA9S38,B008P5P96M
A3I1C8WM8DLSMM,B0057I5CLM,B0082ZK942,B005GRQRAO,B008JD842G,B0057TG6AC,B0007MW0PE
A3I1C8WM8DLSMM,B0057P3R62,B008VYDIRY,B00K7YKUCM,B0057Z1GDI,B00C7H5P7C,B0037QF7LQ
A3I1C8WM8DLSMM,B005R4K1CQ,B00DP4904K,B0093CK92A,B000R4HBEC,B005KPDVOW,B005O7O4Y2
A3I1C8WM8DLSMM,B005R361FI,B0083L6L8I,B006OCT7Q6,B005II6HLA,B005NCJH1I,B00DN3HZMW
A3I1C8WM8DLSMM,B005IQHIKQ,B003IT6PH2,B008DHWSIO,B005HBTRFG,B00DR28LF4,B006074IRI
A3I1C8WM8DLSMM,B005PBUMK2,B005WS0CQC,B00DV4X57C,B006U8TZMU,B0062U5PPM,B00DLVRPJY
A3I1C8WM8DLSMM,B005AYSKPI,B005X9XVNQ,B00DKXXDDA,B008R53KSE,B005S4JHYS,B002AR40CK
A3I1C8WM8DLSMM,B005EWTJP6,B005IRU334,B005NQISS2,B00D11M3C8,B008UG2W20,B006RD6C5G
A3I1C8WM8DLSMM,B005LEU5BO,B00DGN8TKQ,B006OJ68AM,B000LRHST8,B0066SFO7O,B00DCZ00H8
A3I1C8WM8DLSMM,B005GM8MKW,B0083L6L8I,B008Y45VMQ,B005WPUNTQ,B00CGA8G80,B00DWGIURY
A3I1C8WM8DLSMM,B005QWH532,B00JQ3OBZM,B005WKKDQO,B006MGPC1I,B0082ZK942,B008058KJ0
A3I1C8WM8DLSMM,B00535PWT6,B00588SA74,B008JTX57O,B005IJT6XA,B005VEK2F8,B0023X9YCM
A3I1C8WM8DLSMM,B005LA0S0Q,B005ELWFQM,B00E8Z0XB4,B00ELQ63VE,B004OL06IW,B0087RGLQU
A3I1C8WM8DLSMM,B005W17NFW,B0084ENRYU,B00DG1C1O8,B00883VAUK,B005SR770Q,B005JM58D8
A3I1C8WM8DLSMM,B005DJEZPY,B006TL4QMM,B005TTL18C,B0053PSL4E,B005MGFR8W,B00BDXNZB4
A3I1C8WM8DLSMM,B0057NWYQI,B00GQ0WWJU,B00DL3TZFO,B008XI4X4U,B008C4W374,B006IKHOBO
A3I1C8WM8DLSMM,B0050SPZMK,B008JA41R6,B006FTFDIE,B00BUOPUUA,B00596U0YQ,B00DA8A5OA
A3I1C8WM8DLSMM,B005HBTRFG,B0077DTTZU,B005DNS9UM,B0062JZGJS,B005GXL6RC,B0061GKSDQ
A3I1C8WM8DLSMM,B0056I4AZ2,B008DCLSTO,B006J9A5GK,B008Z1FUE2,B005OB1TU0,B0055I70AU
A3I1C8WM8DLSMM,B005JUPXP8,B005JA7OOG,B005ZOCRYS,B006IVL5UO,B000ACPUV2,B0060PBNNC
A3I1C8WM8DLSMM,B00596U0YQ,B0052NMM0Q,B0067GRIRO,B0081UB2FI,B00292XT2I,B005EVB60S
A3I1C8WM8DLSMM,B0056CF79Q,B00DR2DMGC,B005OOYM10,B005SDWP3O,B0052AV5KW,B005UG4T92
A3I1C8WM8DLSMM,B005PXLY20,B0084C39OU,B005ZGT12C,B005FPDF4I,B005Y7TW94,B00DLG13YC
A3I1C8WM8DLSMM,B005B9JQ6E,B0081HGDGE,B007BFUXBS,B00DPOF8O6,B001BKTFJ0,B008A7Q23Y
A3I1C8WM8DLSMM,B005J4YAT4,B00BUJY1GO,B0067GVA1O,B001W0Y3UU,B007R5YDYA,B008Y45VMQ
A3I1C8WM8DLSMM,B0058DOG4A,B00F3ZO422,B008NOHE90,B006K3LYLA,B008KFF6QU,B006YTEVGA
A3I1C8WM8DLSMM,B005D4WVNM,B00AD9WK5G,B004DY4BSQ,B005YJO6IO,B006UA2RGO,B00DFB93RC
A3I1C8WM8DLSMM,B005NQISS2,B006QOH9VC,B005WJBYCC,B00D0LRCZM,B0067H3L56,B006SUWZH2
A3I1C8WM8DLSMM,B00501R6SS,B00805PK9S,B0063K65NM,B00DYD0M2Q,B000092TT2,B006GTQ71U
A3I1C8WM8DLSMM,B0052PZMOM,B00JDTZ26G,B00475ZQ3K,B006IVL5UO,B0032HD7D0,B005IPLBHI
A3I1C8WM8DLSMM,B00565T3ZW,B005AT2L3K,B00DTUU6CA,B006JU7SSW,B004U5T2PA,B00DFB93RC
A3I1C8WM8DLSMM,B005J2JFIW,B00DP4904K,B009JHIREG,B00EFYJYDQ,B00DHZSE2Q,B008MEEYIK
A3I1C8WM8DLSMM,B005CZZU8A,B00588SA74,B0053O6JBW,B005G7BF92,B0080CBLLC,B00004Z7DT
A3I1C8WM8DLSMM,B005UPUHI0,B005AHKY0O,B005NQISS2,B00CP5UJ18,B0080K6ZXS,B0084FBD7M
A3I1C8WM8DLSMM,B0050K4QAK,B008XS7W16,B005FO6FTG,B008G62NJG,B006VA9S38,B008XCX1XK
A3I1C8WM8DLSMM,B005PFRO0E,B0051D3KMG,B00DGN8TKQ,B00DRQPAA4,B004DKRMSQ,B0067PLK5G
A3I1C8WM8DLSMM,B005IDO14K,B0056B2PTC,B0050D769U,B0054F64MO,B008ZH8A34,B005X9XVNQ
A3I1C8WM8DLSMM,B005JXADRS,B0057P3R62,B0085MH2II,B009JHIREG,B005WJF7L6,B0087N1FAG
A3I1C8WM8DLSMM,B0057AI0IC,B00377KLGG,B00DDXQGSQ,B0037Z2XIC,B005IPLBHI,B00DPWZFS2
A3I1C8WM8DLSMM,B005TK9TT4,B005HJ94SS,B005K6R908,B006HGT1SS,B00DFB93RC,B008TUFBYI
A3I1C8WM8DLSMM,B0053CMLCK,B00G31UYBK,B008KNVBPC,B005PBUMK2,B0058WK7PS,B00DT1C4II
A3I1C8WM8DLSMM,B005G2A9IA,B006LYP2VQ,B00688VUH0,B005QCJ3I2,B008F0YBXO,B00DDXQGSQ
A3I1C8WM8DLSMM,B0051NK4KC,B003116NNS,B004L4KDHG,B001UHK5YI,B0082BZY4G,B0061QGI58
A3I1C8WM8DLSMM,B005FOF894,B008PR3Z9I,B005UFM9N6,B009POFWNM,B008K5RJLA,B0050D769U
A3I1C8WM8DLSMM,B005P15HZC,B007PV54EO,B0057NWYQI,B00D0XTGT0,B008BQ233C,B008S22DAW
A3I1C8WM8DLSMM,B005M2M72K,B000MDTDDU,B008PDDWWM,B005IDO14K,B008N6DTUG,B0055IGTUM
A3I1C8WM8DLSMM,B005DOOJ00,B0085T7BAK,B005HXLJMI,B008K6C5YK,B005DNS9UM,B005ZGT12C
A3I1C8WM8DLSMM,B005EDCQS2,B004ELA7TA,B00D6QP7I0,B003ES4YDY,B00D4C1AD2,B0067STEAQ
A3I1C8WM8DLSMM,B005QC6J4S,B00DYBI89M,B006J6YTWY,B004AM6SOG,B009JH6CIE,B00569WY7M
A3I1C8WM8DLSMM,B005KBOLTA,B0007COA0W,B00CVKOIIC,B005M2PDAI,B00IK056V0,B0081L193M
A3I1C8WM8DLSMM,B005WKKDQO,B00DL3TZFO,B005PBUMK2,B006J6YTWY,B008S4ISGS,B00634K41W
A3I1C8WM8DLSMM,B0051GYZVS,B005CX5AJQ,B006QOH9VC,B0057Z1GDI,B00DKXXDDA,B005PFGB58
A3I1C8WM8DLSMM,B005HXLJMI,B0082CH614,B008J4B0OE,B00DXGIPTG,B0069VUOVE,B006BM3MOW
A3I1C8WM8DLSMM,B005AZ4VDW,B0052AV5KW,B008J6KEF8,B00884QRPM,B0053U9TVI,B008E95Y4G
A3I1C8WM8DLSMM,B005UGYM12,B001U363PM,B0048FYSXS,B008MCV5LQ,B0080E40A4,B008KNVBPC
A3I1C8WM8DLSMM,B005FO6FTG,B006QY5TIC,B0053CMLCK,B005OOYM10,B008UG2W20,B00874DIMS
A3I1C8WM8DLSMM,B005HNNQ6U,B00605UPU4,B0085XTCL2,B0086CTL5Y,B008PDDWWM,B00429N160
A3I1C8WM8DLSMM,B00588SA74,B005HFH0YC,B00001SI8P,B00283RZKA,B00DC6TQV8,B0048ZUUL2
A3I1C8WM8DLSMM,B0057GV5WO,B008WXSW02,B005TKONUY,B005YNNO88,B0057NWYQI,B0067PLK5G
A3I1C8WM8DLSMM,B005R3F7LC,B0055EDL5M,B005TYUCG4,B007R3ATTA,B005WJBYCC,B0085MOOOI
A3I1C8WM8DLSMM,B005C2KA88,B006RBY85O,B0089TTAD2,B00DK0VBTQ,B006W0WBJK,B005AVI2JA
A3I1C8WM8DLSMM,B005JPI7BK,B0058P9PGW,B0064NBVWI,B003JDUTJ2,B004NJISXA,B005X9XVNQ
A3I1C8WM8DLSMM,B005HGBDC6,B0056F0ULI,B005HBTRFG,B00DK5CN34,B005L9AWBW,B005JRWR1O
A3I1C8WM8DLSMM,B005WJF7L6,B002KEFO6O,B0058SYI3O,B005C9845C,B006X6XWTQ,B006CSKMKW
A3I1C8WM8DLSMM,B005PQEERY,B005VEK2F8,B005I299B6,B008PW2GHU,B0057JC08Y,B001SHEFOG
A3I1C8WM8DLSMM,B005NDEBYK,B006P25SJ0,B00899WNX6,B005VCOWAG,B005DSMS1I,B008QZ8DA0
A3I1C8WM8DLSMM,B005IPLBHI,B0033ZLCBA,B005I42PX8,B008N6DTUG,B006DKOGVU,B0052C5MJ0
A3I1C8WM8DLSMM,B005VDNSFK,B000HCN3J6,B008P8EY4C,B0050JBXD4,B009YQN4RC,B0056F0ULI
A3I1C8WM8DLSMM,B005M2PDAI,B00605UPU4,B005UPUHI0,B000CEPGGW,B0062ZQ9KW,B006QY5TIC
A3I1C8WM8DLSMM,B005DTZN7S,B00556YT6U,B0057CL3D4,B007DNWP00,B006QB1UNI,B001SUZNGW
A3I1C8WM8DLSMM,B0052AV5KW,B008LZEYGW,B005GCCVLS,B008C4W374,B005HNNQ6U,B00883VAUK
A3I1C8WM8DLSMM,B0052ZQ9O4,B005KQ653K,B005UOEQSS,B006A2K9VC,B008VPL4S8,B005VEK2F8
A3I1C8WM8DLSMM,B005XI1UGC,B005FMJMSE,B0050VXSZI,B006QOH9VC,B006IU50RY,B00865MW8O
A3I1C8WM8DLSMM,B0052NMM0Q,B00DJLL4N4,B004286ZD2,B005Y2E7TE,B00D94Y0P0,B005RPSZU0
A3I1C8WM8DLSMM,B005HJ94SS,B002PX9BX2,B0085MOOOI,B005UPUHI0,B005LJE7DQ,B005MTDV82
A3I1C8WM8DLSMM,B005PHHNRQ,B008P8EY4C,B005NJ1N2W,B006LRUM9K,B00675W4W4,B0080PJT6I
A3I1C8WM8DLSMM,B005TH0B26,B006QR6XFC,B0060PBNNC,B0004002XQ,B005II6HLA,B005CRCRE8
A3I1C8WM8DLSMM,B005X9XVNQ,B001UKXSTY,B006P2RWUS,B0085MOOOI,B008JTX57O,B00DLM7BS8
A3I1C8WM8DLSMM,B005OTTQHK,B005JSUYGI,B005X9XVNQ,B007O9OL9Q,B008W42SXS,B008LA76R6
A3I1C8WM8DLSMM,B005KSL9IY,B008O4R47G,B007K5DRN0,B004DELEN6,B008HTAO1G,B0055XJW60
A3I1C8WM8DLSMM,B0052C5MJ0,B00DTUU6CA,B0055AZZ9G,B00D7HFT86,B005TPDF76,B00325MPGW
A3I1C8WM8DLSMM,B0056F0ULI,B008UGDG1G,B008UL04OS,B005RFOJT6,B005TPDF76,B0048F0QWA
A3I1C8WM8DLSMM,B0056VMISU,B008MCV5LQ,B00E6K7V9S,B0050D6KXI,B005UG4T92,B000B5MEXU
A3I1C8WM8DLSMM,B0051RNHV6,B00864W7FS,B0066D065E,B000Y1NKSY,B007Y4NWI2,B00BDXNZB4
A3I1C8WM8DLSMM,B005WJWMAU,B00DBROLNQ,B0087N1FAG,B005DEJ4IC,B005R361FI,B005CRCRE8
A3I1C8WM8DLSMM,B005ZFBK0Y,B005WJWMAU,B006ICOKQ4,B0054KB618,B00D0VW4A0,B005NB6Z46
A3I1C8WM8DLSMM,B0059EX1Z8,B0050D6KXI,B005UNZYM6,B005OTTQHK,B0058WK7PS,B006FKEYWO
A3I1C8WM8DLSMM,B005LRTA8A,B005EWTJP6,B005EJ5IRC,B00DT1C4II,B00009TSJZ,B006W0WBJK
A3I1C8WM8DLSMM,B0050D769U,B006O714FI,B006LRUM9K,B005JUPXP8,B002024KSE,B00DKCTM2C
A3I1C8WM8DLSMM,B005VSS9C2,B00CVKOIIC,B005GHJ882,B008IEGS2Y,B00FU3SJXM,B005CRCRE8
A3I1C8WM8DLSMM,B005EJ5IRC,B005UTD3WI,B005KQ653K,B005YNNO88,B002EIS4C2,B005S4JHYS
A3I1C8WM8DLSMM,B005DEJ4IC,B006X03U94,B005G7BF92,B00D0VW4A0,B007DNWP00,B00D4C1AD2
A3I1C8WM8DLSMM,B005AZAHQC,B008ALTGM4,B00AA7ZSTG,B0053TGTAI,B0055XJW60,B005EJ5IRC
A3I1C8WM8DLSMM,B0051SBAKA,B00DKFFFXO,B008B6UBUE,B00872X9O2,B00BZABGWK,B0001DZKE2
A3I1C8WM8DLSMM,B0054KB618,B00545ZA92,B005J9C39S,B006FTFDIE,B008QC2X4K,B00DE9VJ3G
A3I1C8WM8DLSMM,B00545ZA92,B0085XTCL2,B008CG7MSW,B0082BZY4G,B0083DPNIA,B006MVMFC2
A3I1C8WM8DLSMM,B005UD2F64,B00GU1AUUS,B005MM4IHM,B005KQ653K,B008T60ZJI,B0081UB2FI
A3I1C8WM8DLSMM,B005E2XYA2,B0054F64MO,B005NJYBIU,B005ZKNLDI,B0087MZSIC,B0052ROF34
A3I1C8WM8DLSMM,B005SDWP3O,B005K6R908,B00D0VW4A0,B005A1ZHFW,B0084KKBGQ,B008K6C5YK
A3I1C8WM8DLSMM,B005XP3MMA,B00F3Z39R8,B00DKCTM2C,B005493ZJA,B00519UDGG,B00DKFFFXO
A3I1C8WM8DLSMM,B005T44LES,B006FKD01K,B008DBDDKW,B00824PAQU,B006IU50RY,B0016L4MOW
A3I1C8WM8DLSMM,B005NJYBIU,B0099KY2XI,B008J6KEF8,B005IJT6XA,B008QRMW0K,B0040DYSPG
A3I1C8WM8DLSMM,B005J50EBQ,B0086RF7R0,B005IQHIKQ,B004JOVNB8,B008KFF6QU,B0053U9TVI
A3I1C8WM8DLSMM,B005OE6PBU,B006LSL8IS,B0057MTC5A,B00AOI61SI,B008C4TVBK,B008EL40XA
A3I1C8WM8DLSMM,B00596Z0MS,B008K5RJLA,B008XI4X4U,B00DUR29MW,B005IQHIKQ,B008UGDG1G
A3I1C8WM8DLSMM,B005IY5U44,B005J2JFIW,B00EIBEQD4,B008IU3CMW,B005RUYQZI,B008KNVBPC
A3I1C8WM8DLSMM,B005LPLETU,B005GXTI22,B005CVHDVQ,B006W0WBJK,B008DCLSTO,B0052AV5KW
A3I1C8WM8DLSMM,B005MR5A4C,B005EVB60S,B006D9W050,B00DG1C1O8,B00IK056V0,B005IY5U44
A3I1C8WM8DLSMM,B0053O6JBW,B000GL6M50,B00A3R6Z68,B008JCI92C,B00558OPC6,B008S4ISGS
A3I1C8WM8DLSMM,B005H3QG3A,B00874DIMS,B005PU670W,B002HSUAGM,B000UFQYFU,B003HH6IQS
A3I1C8WM8DLSMM,B005SGBWZ8,B008H9K1KU,B00DSB996Y,B0082BZY4G,B0052ZQ9O4,B0061SY15U
A3I1C8WM8DLSMM,B005UDTUNK,B005QC6J4S,B0087A90TC,B00178T5V4,B005D4WVNM,B004IRTLJC
A3I1C8WM8DLSMM,B005LD878I,B008J5HUUG,B00630MMWU,B009LDO4JU,B006YUIWBE,B008ETB1PW
A3I1C8WM8DLSMM,B005Z99NUY,B006LSL8IS,B005E5D1YS,B00DAJHXDU,B00655OBAO,B0050K4QAK
A3I1C8WM8DLSMM,B005JA7OOG,B0085MOOOI,B005FOF894,B00E6K7V9S,B003097PAG,B00667MJR8
